trna_isotype	query	trna_isotype_start	trna_isotype_end	query_start	query_end	evalue	count	sample_id
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt33__count48__9651039279765400791	33	72	1	40	1.7e-13	48	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC.trnascan.1.trna185__strt32__count164__12533775743022807275	33	72	2	41	2.3e-14	164	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC.trnascan.1.trna185__strt32__count15__16864874476097866250	33	72	2	41	2.3e-13	15	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-1-1__strt34__count142__17680565804556692764	34	72	1	39	2.2e-13	142	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-1-1__strt34__count17__7490359367123560697	34	72	1	39	2.2e-12	17	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt34__count515__7484451410991691354	34	72	1	39	5.2e-14	515	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt34__count42__13960227842077891981	34	72	1	39	5.2e-13	42	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC.trnascan.1.trna185__strt32__count133__5600247727322033281	34	72	3	41	1.2e-13	133	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC.trnascan.1.trna185__strt32__count15__4685489803154916919	34	72	3	41	1.2e-12	15	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC.trnascan.1.trna185__strt33__count104__6022171850230443147	34	72	2	40	1.8e-13	104	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC.trnascan.1.trna185__strt33__count303__16847358098620225763	34	72	2	40	3.9e-14	303	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC.trnascan.1.trna185__strt33__count28__6187140475468001685	34	72	2	40	3.9e-13	28	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt35__count14__3168369111949046731	35	69	1	35	3.5e-12	14	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt35__count18__7930792796683246394	35	71	1	37	4.0e-13	18	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-1-1__strt35__count333__14390942444019054889	35	72	1	38	6.5e-13	333	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-1-1__strt35__count31__15250809218570634382	35	72	1	38	6.5e-12	31	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt35__count23__11698688819178840706	35	72	1	38	1.4e-13	23	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt35__count37__17194794102596411463	35	72	1	38	1.4e-13	37	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt35__count2263__12473788045354615519	35	72	1	38	1.5e-13	2263	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt35__count235__8142785864560950917	35	72	1	38	1.5e-12	235	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt35__count19__16515446985547608998	35	72	1	38	9.2e-13	19	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt36__count10__4881301168569468438	36	66	1	31	2.7e-10	10	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt36__count21__17145501942681127364	36	69	1	34	1.0e-11	21	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt36__count33__6171544089564374784	36	71	1	36	1.2e-12	33	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-1-1__strt36__count494__15619634346085777	36	72	1	37	1.9e-12	494	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-1-1__strt36__count60__3964068317886423464	36	72	1	37	1.9e-11	60	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt36__count12__7508931919017574203	36	72	1	37	5.7e-12	12	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt36__count33__11835875728378865551	36	72	1	37	4.2e-13	33	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt36__count58__17486633403431247074	36	72	1	37	4.3e-13	58	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt36__count103__17033034493983468940	36	72	1	37	4.4e-13	103	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt36__count4367__17225465387209199340	36	72	1	37	4.5e-13	4367	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt36__count10__9955792344881763968	36	72	1	37	4.9e-12	10	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt36__count362__15633735669639820502	36	72	1	37	4.4e-12	362	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt36__count34__5664513891020998455	36	72	1	37	2.7e-12	34	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC.trnascan.9.trna7__strt36__count14__13374381773212969622	36	72	1	37	4.0e-12	14	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC.trnascan.9.trna7__strt36__count10__3849492334186928102	36	72	1	37	5.1e-12	10	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt37__count12__9345030223337328832	37	66	1	30	7.8e-10	12	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt37__count11__13993418314182816498	37	68	1	32	8.7e-11	11	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt37__count14__3561686813619253848	37	69	1	33	2.9e-11	14	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt37__count12__5324727351429710710	37	70	1	34	1.0e-11	12	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt37__count27__12884554609683315962	37	71	1	35	3.4e-12	27	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-1-1__strt37__count20__2365990029410344803	37	72	1	36	5.4e-12	20	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-1-1__strt37__count313__4494459923816680193	37	72	1	36	5.5e-12	313	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-1-1__strt37__count53__6561998512829697931	37	72	1	36	5.5e-11	53	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt37__count33__10679586955282715091	37	72	1	36	1.2e-12	33	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt37__count108__11256654852318455312	37	72	1	36	1.2e-12	108	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt37__count253__12184820911401226153	37	72	1	36	1.3e-12	253	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt37__count2916__2705478479131585410	37	72	1	36	1.3e-12	2916	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt37__count10__4787430635765024764	37	72	1	36	1.3e-11	10	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt37__count24__1995203191065476916	37	72	1	36	1.2e-11	24	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt37__count286__7106677381078395438	37	72	1	36	1.3e-11	286	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt37__count21__5150952842533534675	37	72	1	36	7.8e-12	21	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt38__count11__16030763407113199209	38	69	1	32	9.1e-11	11	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt38__count65__16853047396549940070	38	71	1	34	1.0e-11	65	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-1-1__strt38__count76__10736620958636031492	38	72	1	35	1.7e-11	76	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt38__count23__2534981500631130903	38	72	1	35	3.8e-12	23	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt38__count26__10026319672795522278	38	72	1	35	3.9e-12	26	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt38__count58__10700002537247857357	38	72	1	35	4.0e-12	58	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt38__count1124__2496573984592235708	38	72	1	35	4.1e-12	1124	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt38__count92__14233891109054590253	38	72	1	35	4.0e-11	92	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt38__count11__1781066349788850973	38	72	1	35	2.4e-11	11	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt39__count50__4282385242617499835	39	71	1	33	3.0e-11	50	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt39__count15__13951003359492962860	39	71	1	33	3.0e-10	15	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-1-1__strt39__count35__15143928597413274180	39	72	1	34	4.9e-11	35	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt39__count10__5962571057378287063	39	72	1	34	1.1e-11	10	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt39__count24__15092210176037545998	39	72	1	34	1.1e-11	24	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt39__count32__13639869111683702755	39	72	1	34	1.2e-11	32	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt39__count482__12361656129919510429	39	72	1	34	1.2e-11	482	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt39__count42__12279785321964619479	39	72	1	34	1.2e-10	42	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt40__count44__17076981177021754428	40	71	1	32	8.4e-11	44	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-1-1__strt40__count16__17376359753117219230	40	72	1	33	1.4e-10	16	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt40__count17__15164092256471428318	40	72	1	33	3.0e-11	17	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt40__count11__4964613733638617228	40	72	1	33	3.1e-11	11	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt40__count18__18056564668307293350	40	72	1	33	3.2e-11	18	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt40__count318__15644973979321006557	40	72	1	33	3.2e-11	318	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt40__count16__16429811158413624511	40	72	1	33	3.2e-10	16	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt41__count28__1715688106815072905	41	71	1	31	2.4e-10	28	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt41__count20__11043727998263635609	41	72	1	32	9.2e-11	20	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt41__count106__18409511662383799879	41	72	1	32	9.5e-11	106	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt41__count15__12715458647098986794	41	72	1	32	9.3e-10	15	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt42__count17__7430522262252702985	42	71	1	30	7.2e-10	17	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-1-1__strt42__count27__3111419514952464563	42	72	1	31	1.2e-9	27	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt42__count270__8038163685661032674	42	72	1	31	2.7e-10	270	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt42__count18__5007379989064258066	42	72	1	31	2.7e-9	18	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt43__count50__13750175889333505617	43	71	1	29	2.2e-9	50	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-1-1__strt43__count38__2241019016014908135	43	72	1	30	3.7e-9	38	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt43__count10__17553035466789144403	43	72	1	30	7.9e-10	10	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt43__count457__8223502565680491950	43	72	1	30	8.1e-10	457	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt43__count47__8292090767396523096	43	72	1	30	8.2e-9	47	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt44__count38__2203383496515222394	44	71	1	28	6.6e-9	38	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-1-1__strt44__count41__15594868325360878766	44	72	1	29	1.1e-8	41	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt44__count458__11394397172741300526	44	72	1	29	2.5e-9	458	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt44__count35__4492457700878265486	44	72	1	29	2.5e-8	35	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt45__count112__12907835643337642837	45	71	1	27	2.0e-8	112	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-1-1__strt45__count72__8975429554982490796	45	72	1	28	3.4e-8	72	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-1-1__strt45__count11__16184046589194327854	45	72	1	28	3.4e-7	11	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt45__count16__14679225619285292475	45	72	1	28	6.8e-9	16	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt45__count13__91043423555740564	45	72	1	28	7.0e-9	13	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt45__count11__595597563489299468	45	72	1	28	7.2e-9	11	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt45__count1192__14942905146374867980	45	72	1	28	7.5e-9	1192	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt45__count225__17794629632500811065	45	72	1	28	7.5e-8	225	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-1-1__strt46__count68__5055016377181211393	46	72	1	27	1.0e-7	68	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt46__count19__8377695886004725781	46	72	1	27	2.1e-8	19	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt46__count14__5974158630096898788	46	72	1	27	2.2e-8	14	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt46__count1356__5179703643850295479	46	72	1	27	2.2e-8	1356	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-1-1__strt47__count68__10284225303492006477	47	72	1	26	3.0e-7	68	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt47__count834__9230321366055570920	47	72	1	26	6.7e-8	834	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-1-1__strt48__count29__10349713011189226677	48	72	1	25	8.6e-7	29	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt48__count308__6287311697766437386	48	72	1	25	1.9e-7	308	NoD1_BH4
tRNA-Asp-GTC	tRNA-Asp-GTC-2-1__strt49__count70__11762560480791345487	49	72	1	24	5.4e-7	70	NoD1_BH4
tRNA-Cys-GCA	tRNA-Cys-GCA-11-1__strt44__count10__17705484230327411888	44	72	1	29	1.0e-7	10	NoD1_BH4
tRNA-Cys-GCA	tRNA-Cys-GCA-11-1__strt44__count10__15709350401308230322	44	72	1	29	1.3e-6	10	NoD1_BH4
tRNA-Cys-GCA	tRNA-Cys-GCA-11-1__strt44__count35__14571397647493813155	44	72	1	29	1.7e-8	35	NoD1_BH4
tRNA-Cys-GCA	tRNA-Cys-GCA-11-1__strt44__count22__4040872580388471946	44	72	1	29	2.1e-7	22	NoD1_BH4
tRNA-Cys-GCA	tRNA-Cys-GCA-11-1__strt44__count30__16722351649556490414	44	72	1	29	2.1e-7	30	NoD1_BH4
tRNA-Cys-GCA	tRNA-Cys-GCA-11-1__strt46__count32__13160112689511488968	46	72	1	27	1.5e-7	32	NoD1_BH4
tRNA-Cys-GCA	tRNA-Cys-GCA-11-1__strt47__count27__6068817680338293735	47	72	1	26	4.2e-7	27	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-1-1__strt1__count19__10974656268282472747	1	47	1	47	1.0e-17	19	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-3-1__strt17__count16__16906116034899663930	17	63	1	47	9.0e-17	16	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-4-1__strt18__count10__2148254827225344898	18	55	1	38	2.7e-13	10	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-3-1__strt20__count20__3018915986362699744	21	55	2	36	1.5e-12	20	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-4-1__strt20__count10__11546500961161322432	21	55	2	36	1.5e-12	10	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-1-1__strt20__count23__1750958280753796035	21	56	2	37	6.0e-13	23	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-6-1__strt20__count13__4151419440948600670	21	56	2	37	8.1e-13	13	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-1-1__strt20__count16__2394866330069311025	21	66	2	47	3.4e-17	16	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-1-1__strt20__count22__11980968870207506074	21	66	2	47	4.8e-16	22	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-1-1__strt20__count49__15126014707633868958	21	66	2	47	4.0e-16	49	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-2-1__strt20__count15__15037033181322908519	21	66	2	47	3.9e-16	15	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-3-1__strt20__count11__16588627383940210687	21	66	2	47	5.0e-17	11	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-3-1__strt20__count19__798799739703008632	21	66	2	47	5.8e-16	19	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-1-1__strt20__count28__4526945382693718462	21	67	2	48	1.3e-16	28	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-1-1__strt21__count27__2214654171997879352	21	67	1	47	2.2e-17	27	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-1-1__strt21__count42__9411609760873610168	21	67	1	47	3.1e-16	42	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-1-1__strt21__count115__3730310061729315835	21	67	1	47	2.6e-16	115	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-2-1__strt20__count10__10542087406691971476	21	67	2	48	1.2e-16	10	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-2-1__strt21__count10__7950182312166019620	21	67	1	47	2.1e-17	10	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-2-1__strt21__count40__7666054365307803207	21	67	1	47	2.5e-16	40	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-6-1__strt20__count11__3911313614108468105	21	67	2	48	1.5e-17	11	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-6-1__strt20__count19__7832153429580333957	21	67	2	48	2.1e-16	19	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-6-1__strt20__count37__17670996742033489585	21	67	2	48	1.7e-16	37	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-1-1__strt22__count16__7473693504738916824	22	68	1	47	3.1e-16	16	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-2-1__strt22__count10__7566238553383158140	22	68	1	47	3.0e-16	10	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-1-1__strt22__count14__1776624520632142778	22	70	1	47	1.4e-15	14	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-1-1__strt34__count13__14013847508525715509	34	72	1	39	2.9e-12	13	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-1-1__strt35__count15__15925675769348078440	35	72	1	38	8.7e-12	15	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-1-1__strt36__count21__8945155255686768749	36	72	1	37	2.6e-11	21	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-2-1__strt36__count12__12207809251060403137	36	72	1	37	2.5e-11	12	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-1-1__strt37__count16__6037997548642230047	37	72	1	36	7.0e-12	16	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-1-1__strt37__count15__12065609146130733856	37	72	1	36	9.8e-11	15	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-1-1__strt37__count37__9231536920023572014	37	72	1	36	8.2e-11	37	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-1-1__strt37__count14__15501634847275718089	37	72	1	34	3.2e-9	14	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-2-1__strt37__count25__13704314682862863441	37	72	1	36	7.9e-11	25	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-3-1__strt37__count11__10673741605069262920	37	72	1	36	9.3e-11	11	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-1-1__strt38__count10__782743689669060780	38	72	1	35	3.0e-10	10	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-1-1__strt38__count25__5854991970991321026	38	72	1	35	2.5e-10	25	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-2-1__strt38__count14__4903091021659537833	38	72	1	35	2.4e-10	14	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-3-1__strt38__count17__2854737331378878024	38	72	1	35	2.9e-10	17	NoD1_BH4
tRNA-Gln-CTG	tRNA-Gln-CTG-3-1__strt50__count16__8387971439849586697	50	72	1	23	5.1e-6	16	NoD1_BH4
tRNA-Glu-CTC	tRNA-Glu-CTC-1-1__strt1__count90__6142646246312440496	1	31	1	31	3.6e-10	90	NoD1_BH4
tRNA-Glu-CTC	tRNA-Glu-TTC-14-1__strt1__count20__8629817613211570277	1	31	1	31	2.3e-9	20	NoD1_BH4
tRNA-Glu-CTC	tRNA-Glu-CTC-1-1__strt1__count190__18337202552657142410	1	32	1	32	1.2e-10	190	NoD1_BH4
tRNA-Glu-CTC	tRNA-Glu-TTC-14-1__strt1__count38__7287354585034678257	1	32	1	32	7.8e-10	38	NoD1_BH4
tRNA-Glu-CTC	tRNA-Glu-CTC-1-1__strt1__count319__1686344606093840275	1	33	1	33	4.4e-11	319	NoD1_BH4
tRNA-Glu-CTC	tRNA-Glu-TTC-14-1__strt1__count30__1223253958383752296	1	33	1	33	2.8e-10	30	NoD1_BH4
tRNA-Glu-CTC	tRNA-Glu-TTC-14-1__strt1__count33__14479169105561491625	1	33	1	33	2.1e-10	33	NoD1_BH4
tRNA-Glu-CTC	tRNA-Glu-CTC-1-1__strt1__count398__10529066567521643576	1	34	1	34	1.5e-11	398	NoD1_BH4
tRNA-Glu-CTC	tRNA-Glu-CTC-1-1__strt1__count12__15083981271606537044	1	35	1	35	2.9e-11	12	NoD1_BH4
tRNA-Glu-CTC	tRNA-Glu-CTC-1-1__strt1__count1530__10466505373645132844	1	35	1	35	5.7e-12	1530	NoD1_BH4
tRNA-Glu-CTC	tRNA-Glu-CTC-1-1__strt1__count839__5631300240003636737	1	36	1	36	2.0e-12	839	NoD1_BH4
tRNA-Glu-CTC	tRNA-Glu-CTC-1-1__strt1__count207__11352436727943634924	1	37	1	37	6.7e-13	207	NoD1_BH4
tRNA-Glu-CTC	tRNA-Glu-CTC-1-1__strt1__count73__15456869484050966619	1	38	1	38	2.3e-13	73	NoD1_BH4
tRNA-Glu-CTC	tRNA-Glu-CTC-1-1__strt1__count94__5770757111580626784	1	39	1	39	8.1e-14	94	NoD1_BH4
tRNA-Glu-CTC	tRNA-Glu-CTC-1-1__strt1__count48__157751308106359529	1	40	1	40	2.7e-14	48	NoD1_BH4
tRNA-Glu-CTC	tRNA-Glu-CTC-1-1__strt1__count27__17786576143711083531	1	40	1	40	2.3e-13	27	NoD1_BH4
tRNA-Glu-CTC	tRNA-Glu-CTC-1-1__strt1__count42__1171283459015660806	1	41	1	41	9.4e-15	42	NoD1_BH4
tRNA-Glu-CTC	tRNA-Glu-CTC-1-1__strt1__count29__3029983266082496557	1	42	1	42	3.3e-15	29	NoD1_BH4
tRNA-Glu-CTC	tRNA-Glu-CTC-1-1__strt1__count44__184235980292308510	1	43	1	43	1.1e-15	44	NoD1_BH4
tRNA-Glu-CTC	tRNA-Glu-CTC.trnascan.1.trna172__strt1__count22__13778937028750755197	1	43	1	43	8.5e-16	22	NoD1_BH4
tRNA-Glu-CTC	tRNA-Glu-CTC-1-1__strt1__count55__9929360629647199109	1	44	1	44	3.9e-16	55	NoD1_BH4
tRNA-Glu-CTC	tRNA-Glu-CTC-1-1__strt1__count46__14129413570407769327	1	45	1	45	1.3e-16	46	NoD1_BH4
tRNA-Glu-CTC	tRNA-Glu-CTC-1-1__strt1__count44__10879507103408508632	1	46	1	46	4.4e-17	44	NoD1_BH4
tRNA-Glu-CTC	tRNA-Glu-TTC-3-1__strt1__count11__1228154374097943054	1	46	1	46	1.8e-15	11	NoD1_BH4
tRNA-Glu-CTC	tRNA-Glu-CTC-1-1__strt1__count90__6079854883368276063	1	47	1	47	1.5e-17	90	NoD1_BH4
tRNA-Glu-CTC	tRNA-Glu-TTC-3-1__strt1__count19__16667848972794529728	1	47	1	47	6.4e-16	19	NoD1_BH4
tRNA-Glu-CTC	tRNA-Undet-NNN.trnascan.1.trna114__strt7__count11__1355818297548475517	4	29	3	27	2.8e-6	11	NoD1_BH4
tRNA-Glu-CTC	tRNA-Undet-NNN.trnascan.1.trna114__strt7__count15__17191608043922452378	4	33	3	31	5.7e-9	15	NoD1_BH4
tRNA-Glu-CTC	tRNA-Undet-NNN.trnascan.1.trna114__strt7__count69__3749859360742322592	4	33	3	31	4.8e-8	69	NoD1_BH4
tRNA-Glu-CTC	tRNA-Undet-NNN.trnascan.1.trna114__strt7__count16__1263426166451404560	4	36	3	34	2.2e-9	16	NoD1_BH4
tRNA-Glu-CTC	tRNA-Glu-CTC-1-1__strt7__count47__1212230362087397129	7	32	1	26	6.7e-8	47	NoD1_BH4
tRNA-Glu-CTC	tRNA-Glu-CTC-1-1__strt7__count55__12432350929083225772	7	33	1	27	2.4e-8	55	NoD1_BH4
tRNA-Glu-CTC	tRNA-Glu-CTC-1-1__strt7__count71__2832928473861735923	7	34	1	28	8.4e-9	71	NoD1_BH4
tRNA-Glu-CTC	tRNA-Glu-CTC-1-1__strt7__count304__17936494118319075478	7	35	1	29	3.1e-9	304	NoD1_BH4
tRNA-Glu-CTC	tRNA-Glu-CTC-1-1__strt7__count116__2543803493970971115	7	36	1	30	1.1e-9	116	NoD1_BH4
tRNA-Glu-CTC	tRNA-Glu-CTC-1-1__strt7__count42__18150305193749110105	7	37	1	31	3.7e-10	42	NoD1_BH4
tRNA-Glu-CTC	tRNA-Glu-CTC-1-1__strt7__count24__18363867710836389494	7	38	1	32	1.3e-10	24	NoD1_BH4
